,Date,Período,Região,Estado,Laboratório,Variante,Variantes relevantes,Classificação,Quantidade
1553,2021-04-01,Abr 2021,Centro-oeste,Goiás,Outros,P.1.16 (Gama),P.1.* (Gama),VOC/VOI,1
1554,2021-04-01,Abr 2021,Centro-oeste,Goiás,Outros,P.1.7 (Gama),P.1.7 (Gama),VOC/VOI,6
1555,2021-04-01,Abr 2021,Centro-oeste,Mato Grosso,Outros,B.1.1.7 (Alfa),Outras,VOC/VOI,1
1556,2021-04-01,Abr 2021,Centro-oeste,Mato Grosso,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,10
1557,2021-04-01,Abr 2021,Centro-oeste,Mato Grosso,Outros,P.1.7 (Gama),P.1.7 (Gama),VOC/VOI,1
1558,2021-04-01,Abr 2021,Centro-oeste,Mato Grosso do Sul,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,32
1559,2021-04-01,Abr 2021,Centro-oeste,Mato Grosso do Sul,Outros,P.2,Outras,Não VOC/VOI,4
1560,2021-04-01,Abr 2021,Nordeste,Alagoas,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,59
1561,2021-04-01,Abr 2021,Nordeste,Alagoas,FIOCRUZ,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,1
1562,2021-04-01,Abr 2021,Nordeste,Bahia,FIOCRUZ,B.1.1.7 (Alfa),Outras,VOC/VOI,1
1563,2021-04-01,Abr 2021,Nordeste,Bahia,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,85
1564,2021-04-01,Abr 2021,Nordeste,Bahia,FIOCRUZ,P.2,Outras,Não VOC/VOI,3
1565,2021-04-01,Abr 2021,Nordeste,Bahia,Outros,B.1.1.28,Outras,Não VOC/VOI,1
1566,2021-04-01,Abr 2021,Nordeste,Bahia,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,23
1567,2021-04-01,Abr 2021,Nordeste,Bahia,Outros,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,1
1568,2021-04-01,Abr 2021,Nordeste,Bahia,Outros,P.1.7 (Gama),P.1.7 (Gama),VOC/VOI,1
1569,2021-04-01,Abr 2021,Nordeste,Bahia,Outros,P.2,Outras,Não VOC/VOI,1
1570,2021-04-01,Abr 2021,Nordeste,Ceará,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,156
1571,2021-04-01,Abr 2021,Nordeste,Ceará,FIOCRUZ,P.1.10 (Gama),P.1.* (Gama),VOC/VOI,43
1572,2021-04-01,Abr 2021,Nordeste,Ceará,FIOCRUZ,P.1.12 (Gama),P.1.* (Gama),VOC/VOI,3
1573,2021-04-01,Abr 2021,Nordeste,Ceará,FIOCRUZ,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,3
1574,2021-04-01,Abr 2021,Nordeste,Maranhão,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,51
1575,2021-04-01,Abr 2021,Nordeste,Maranhão,FIOCRUZ,P.1.7 (Gama),P.1.7 (Gama),VOC/VOI,3
1576,2021-04-01,Abr 2021,Nordeste,Paraíba,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,23
1577,2021-04-01,Abr 2021,Nordeste,Paraíba,FIOCRUZ,P.1.4 (Gama),P.1.4 (Gama),VOC/VOI,1
1578,2021-04-01,Abr 2021,Nordeste,Paraíba,FIOCRUZ,P.1.7 (Gama),P.1.7 (Gama),VOC/VOI,1
1579,2021-04-01,Abr 2021,Nordeste,Pernambuco,FIOCRUZ,B.1.1.7 (Alfa),Outras,VOC/VOI,2
1580,2021-04-01,Abr 2021,Nordeste,Pernambuco,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,118
1581,2021-04-01,Abr 2021,Nordeste,Pernambuco,FIOCRUZ,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,1
1582,2021-04-01,Abr 2021,Nordeste,Pernambuco,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,12
1583,2021-04-01,Abr 2021,Nordeste,Piauí,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,15
1584,2021-04-01,Abr 2021,Nordeste,Piauí,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,5
1585,2021-04-01,Abr 2021,Nordeste,Rio Grande do Norte,FIOCRUZ,A.2.5,Outras,Não VOC/VOI,1
1586,2021-04-01,Abr 2021,Nordeste,Rio Grande do Norte,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,52
1587,2021-04-01,Abr 2021,Nordeste,Rio Grande do Norte,FIOCRUZ,P.1.10 (Gama),P.1.* (Gama),VOC/VOI,1
1588,2021-04-01,Abr 2021,Nordeste,Rio Grande do Norte,FIOCRUZ,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,1
1589,2021-04-01,Abr 2021,Nordeste,Rio Grande do Norte,FIOCRUZ,P.2,Outras,Não VOC/VOI,5
1590,2021-04-01,Abr 2021,Nordeste,Sergipe,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,1
1591,2021-04-01,Abr 2021,Norte,Acre,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,52
1592,2021-04-01,Abr 2021,Norte,Acre,Outros,P.1.15 (Gama),P.1.* (Gama),VOC/VOI,2
1593,2021-04-01,Abr 2021,Norte,Amazonas,FIOCRUZ,B.1.1.7 (Alfa),Outras,VOC/VOI,1
1594,2021-04-01,Abr 2021,Norte,Amazonas,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,115
1595,2021-04-01,Abr 2021,Norte,Amazonas,FIOCRUZ,P.1.3 (Gama),P.1.* (Gama),VOC/VOI,2
1596,2021-04-01,Abr 2021,Norte,Amazonas,FIOCRUZ,P.1.4 (Gama),P.1.4 (Gama),VOC/VOI,28
1597,2021-04-01,Abr 2021,Norte,Amazonas,FIOCRUZ,P.1.5 (Gama),P.1.* (Gama),VOC/VOI,2
1598,2021-04-01,Abr 2021,Norte,Amazonas,FIOCRUZ,P.1.6 (Gama),P.1.* (Gama),VOC/VOI,18
1599,2021-04-01,Abr 2021,Norte,Pará,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,34
1600,2021-04-01,Abr 2021,Norte,Pará,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,1
1601,2021-04-01,Abr 2021,Norte,Roraima,FIOCRUZ,P.1.5 (Gama),P.1.* (Gama),VOC/VOI,1
1602,2021-04-01,Abr 2021,Norte,Tocantins,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,17
1603,2021-04-01,Abr 2021,Norte,Tocantins,Outros,P.1.7 (Gama),P.1.7 (Gama),VOC/VOI,1
1604,2021-04-01,Abr 2021,Sudeste,Espírito Santo,FIOCRUZ,B.1.1.46,Outras,Não VOC/VOI,1
1605,2021-04-01,Abr 2021,Sudeste,Espírito Santo,FIOCRUZ,B.1.1.7 (Alfa),Outras,VOC/VOI,5
1606,2021-04-01,Abr 2021,Sudeste,Espírito Santo,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,25
1607,2021-04-01,Abr 2021,Sudeste,Espírito Santo,FIOCRUZ,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,4
1608,2021-04-01,Abr 2021,Sudeste,Espírito Santo,FIOCRUZ,P.2,Outras,Não VOC/VOI,2
1609,2021-04-01,Abr 2021,Sudeste,Espírito Santo,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,1
1610,2021-04-01,Abr 2021,Sudeste,Minas Gerais,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,8
1611,2021-04-01,Abr 2021,Sudeste,Minas Gerais,FIOCRUZ,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,1
1612,2021-04-01,Abr 2021,Sudeste,Minas Gerais,Outros,B.1,Outras,Não VOC/VOI,2
1613,2021-04-01,Abr 2021,Sudeste,Minas Gerais,Outros,B.1.1,Outras,Não VOC/VOI,1
1614,2021-04-01,Abr 2021,Sudeste,Minas Gerais,Outros,B.1.1.28,Outras,Não VOC/VOI,1
1615,2021-04-01,Abr 2021,Sudeste,Minas Gerais,Outros,B.1.1.7 (Alfa),Outras,VOC/VOI,7
1616,2021-04-01,Abr 2021,Sudeste,Minas Gerais,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,72
1617,2021-04-01,Abr 2021,Sudeste,Minas Gerais,Outros,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,1
1618,2021-04-01,Abr 2021,Sudeste,Minas Gerais,Outros,P.1.15 (Gama),P.1.* (Gama),VOC/VOI,11
1619,2021-04-01,Abr 2021,Sudeste,Minas Gerais,Outros,P.1.17 (Gama),P.1.* (Gama),VOC/VOI,1
1620,2021-04-01,Abr 2021,Sudeste,Minas Gerais,Outros,P.2,Outras,Não VOC/VOI,1
1621,2021-04-01,Abr 2021,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1.7 (Alfa),Outras,VOC/VOI,1
1622,2021-04-01,Abr 2021,Sudeste,Rio de Janeiro,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,117
1623,2021-04-01,Abr 2021,Sudeste,Rio de Janeiro,FIOCRUZ,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,2
1624,2021-04-01,Abr 2021,Sudeste,Rio de Janeiro,FIOCRUZ,P.2,Outras,Não VOC/VOI,1
1625,2021-04-01,Abr 2021,Sudeste,Rio de Janeiro,Outros,B.1.1.7 (Alfa),Outras,VOC/VOI,17
1626,2021-04-01,Abr 2021,Sudeste,Rio de Janeiro,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,760
1627,2021-04-01,Abr 2021,Sudeste,Rio de Janeiro,Outros,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,21
1628,2021-04-01,Abr 2021,Sudeste,Rio de Janeiro,Outros,P.1.9 (Gama),P.1.* (Gama),VOC/VOI,1
1629,2021-04-01,Abr 2021,Sudeste,Rio de Janeiro,Outros,P.2,Outras,Não VOC/VOI,7
1630,2021-04-01,Abr 2021,Sudeste,Rio de Janeiro,Outros,P.5,Outras,Não VOC/VOI,3
1631,2021-04-01,Abr 2021,Sudeste,São Paulo,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,1
1632,2021-04-01,Abr 2021,Sudeste,São Paulo,Outros,B.1.1,Outras,Não VOC/VOI,5
1633,2021-04-01,Abr 2021,Sudeste,São Paulo,Outros,B.1.1.28,Outras,Não VOC/VOI,23
1634,2021-04-01,Abr 2021,Sudeste,São Paulo,Outros,B.1.1.318,Outras,Não VOC/VOI,8
1635,2021-04-01,Abr 2021,Sudeste,São Paulo,Outros,B.1.1.7 (Alfa),Outras,VOC/VOI,186
1636,2021-04-01,Abr 2021,Sudeste,São Paulo,Outros,B.1.351 (Beta),Outras,VOC/VOI,3
1637,2021-04-01,Abr 2021,Sudeste,São Paulo,Outros,B.1.631,Outras,Não VOC/VOI,3
1638,2021-04-01,Abr 2021,Sudeste,São Paulo,Outros,N.10,Outras,Não VOC/VOI,4
1639,2021-04-01,Abr 2021,Sudeste,São Paulo,Outros,N.9,Outras,Não VOC/VOI,2
1640,2021-04-01,Abr 2021,Sudeste,São Paulo,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,3450
1641,2021-04-01,Abr 2021,Sudeste,São Paulo,Outros,P.1.10 (Gama),P.1.* (Gama),VOC/VOI,1
1642,2021-04-01,Abr 2021,Sudeste,São Paulo,Outros,P.1.12 (Gama),P.1.* (Gama),VOC/VOI,26
1643,2021-04-01,Abr 2021,Sudeste,São Paulo,Outros,P.1.13 (Gama),P.1.* (Gama),VOC/VOI,3
1644,2021-04-01,Abr 2021,Sudeste,São Paulo,Outros,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,1109
1645,2021-04-01,Abr 2021,Sudeste,São Paulo,Outros,P.1.15 (Gama),P.1.* (Gama),VOC/VOI,2
1646,2021-04-01,Abr 2021,Sudeste,São Paulo,Outros,P.1.17 (Gama),P.1.* (Gama),VOC/VOI,10
1647,2021-04-01,Abr 2021,Sudeste,São Paulo,Outros,P.1.7 (Gama),P.1.7 (Gama),VOC/VOI,27
1648,2021-04-01,Abr 2021,Sudeste,São Paulo,Outros,P.2,Outras,Não VOC/VOI,39
1649,2021-04-01,Abr 2021,Sudeste,São Paulo,Outros,P.4,Outras,Não VOC/VOI,81
1650,2021-04-01,Abr 2021,Sudeste,São Paulo,Outros,P.5,Outras,Não VOC/VOI,22
1651,2021-04-01,Abr 2021,Sudeste,São Paulo,Outros,P.7,Outras,Não VOC/VOI,1
1652,2021-04-01,Abr 2021,Sul,Paraná,FIOCRUZ,B.1.1.7 (Alfa),Outras,VOC/VOI,2
1653,2021-04-01,Abr 2021,Sul,Paraná,FIOCRUZ,B.1.617.2 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,4
1654,2021-04-01,Abr 2021,Sul,Paraná,FIOCRUZ,N.10,Outras,Não VOC/VOI,1
1655,2021-04-01,Abr 2021,Sul,Paraná,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,172
1656,2021-04-01,Abr 2021,Sul,Paraná,FIOCRUZ,P.1.12 (Gama),P.1.* (Gama),VOC/VOI,1
1657,2021-04-01,Abr 2021,Sul,Paraná,FIOCRUZ,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,4
1658,2021-04-01,Abr 2021,Sul,Paraná,FIOCRUZ,P.1.7 (Gama),P.1.7 (Gama),VOC/VOI,3
1659,2021-04-01,Abr 2021,Sul,Paraná,FIOCRUZ,P.2,Outras,Não VOC/VOI,5
1660,2021-04-01,Abr 2021,Sul,Paraná,Outros,B.1.1.7 (Alfa),Outras,VOC/VOI,1
1661,2021-04-01,Abr 2021,Sul,Paraná,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,44
1662,2021-04-01,Abr 2021,Sul,Paraná,Outros,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,1
1663,2021-04-01,Abr 2021,Sul,Paraná,Outros,P.2,Outras,Não VOC/VOI,1
1664,2021-04-01,Abr 2021,Sul,Rio Grande do Sul,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,38
1665,2021-04-01,Abr 2021,Sul,Rio Grande do Sul,FIOCRUZ,P.2,Outras,Não VOC/VOI,1
1666,2021-04-01,Abr 2021,Sul,Rio Grande do Sul,Outros,B.1.1.28,Outras,Não VOC/VOI,2
1667,2021-04-01,Abr 2021,Sul,Rio Grande do Sul,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,63
1668,2021-04-01,Abr 2021,Sul,Rio Grande do Sul,Outros,P.1.17 (Gama),P.1.* (Gama),VOC/VOI,3
1669,2021-04-01,Abr 2021,Sul,Rio Grande do Sul,Outros,P.2,Outras,Não VOC/VOI,4
1670,2021-04-01,Abr 2021,Sul,Santa Catarina,FIOCRUZ,B.1.1.7 (Alfa),Outras,VOC/VOI,1
1671,2021-04-01,Abr 2021,Sul,Santa Catarina,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,89
1672,2021-04-01,Abr 2021,Sul,Santa Catarina,FIOCRUZ,P.1.7 (Gama),P.1.7 (Gama),VOC/VOI,3
1673,2021-04-01,Abr 2021,Sul,Santa Catarina,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,7
1674,2021-05-01,Mai 2021,Centro-oeste,Distrito Federal,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,54
1675,2021-05-01,Mai 2021,Centro-oeste,Distrito Federal,Outros,P.1.12 (Gama),P.1.* (Gama),VOC/VOI,2
1676,2021-05-01,Mai 2021,Centro-oeste,Distrito Federal,Outros,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,1
1677,2021-05-01,Mai 2021,Centro-oeste,Distrito Federal,Outros,P.1.9 (Gama),P.1.* (Gama),VOC/VOI,4
1678,2021-05-01,Mai 2021,Centro-oeste,Goiás,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,4
1679,2021-05-01,Mai 2021,Centro-oeste,Goiás,FIOCRUZ,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,1
1680,2021-05-01,Mai 2021,Centro-oeste,Goiás,FIOCRUZ,P.1.7 (Gama),P.1.7 (Gama),VOC/VOI,2
1681,2021-05-01,Mai 2021,Centro-oeste,Goiás,Outros,B.1.1.7 (Alfa),Outras,VOC/VOI,2
1682,2021-05-01,Mai 2021,Centro-oeste,Goiás,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,206
1683,2021-05-01,Mai 2021,Centro-oeste,Goiás,Outros,P.1.12 (Gama),P.1.* (Gama),VOC/VOI,4
1684,2021-05-01,Mai 2021,Centro-oeste,Goiás,Outros,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,4
1685,2021-05-01,Mai 2021,Centro-oeste,Goiás,Outros,P.1.7 (Gama),P.1.7 (Gama),VOC/VOI,33
1686,2021-05-01,Mai 2021,Centro-oeste,Mato Grosso,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,38
1687,2021-05-01,Mai 2021,Centro-oeste,Mato Grosso,Outros,P.1.7 (Gama),P.1.7 (Gama),VOC/VOI,1
1688,2021-05-01,Mai 2021,Centro-oeste,Mato Grosso do Sul,Outros,B.1.1.7 (Alfa),Outras,VOC/VOI,3
1689,2021-05-01,Mai 2021,Centro-oeste,Mato Grosso do Sul,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,62
1690,2021-05-01,Mai 2021,Centro-oeste,Mato Grosso do Sul,Outros,P.1.12 (Gama),P.1.* (Gama),VOC/VOI,2
1691,2021-05-01,Mai 2021,Centro-oeste,Mato Grosso do Sul,Outros,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,12
1692,2021-05-01,Mai 2021,Centro-oeste,Mato Grosso do Sul,Outros,P.1.7 (Gama),P.1.7 (Gama),VOC/VOI,4
1693,2021-05-01,Mai 2021,Nordeste,Alagoas,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,60
1694,2021-05-01,Mai 2021,Nordeste,Alagoas,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,2
1695,2021-05-01,Mai 2021,Nordeste,Bahia,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,80
1696,2021-05-01,Mai 2021,Nordeste,Bahia,FIOCRUZ,P.1.12 (Gama),P.1.* (Gama),VOC/VOI,1
1697,2021-05-01,Mai 2021,Nordeste,Bahia,Outros,B.1.1.7 (Alfa),Outras,VOC/VOI,14
1698,2021-05-01,Mai 2021,Nordeste,Bahia,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,103
1699,2021-05-01,Mai 2021,Nordeste,Bahia,Outros,P.1.12 (Gama),P.1.* (Gama),VOC/VOI,1
1700,2021-05-01,Mai 2021,Nordeste,Bahia,Outros,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,3
1701,2021-05-01,Mai 2021,Nordeste,Bahia,Outros,P.1.7 (Gama),P.1.7 (Gama),VOC/VOI,3
1702,2021-05-01,Mai 2021,Nordeste,Bahia,Outros,P.2,Outras,Não VOC/VOI,1
1703,2021-05-01,Mai 2021,Nordeste,Ceará,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,215
1704,2021-05-01,Mai 2021,Nordeste,Ceará,FIOCRUZ,P.1.10 (Gama),P.1.* (Gama),VOC/VOI,9
1705,2021-05-01,Mai 2021,Nordeste,Ceará,FIOCRUZ,P.1.12 (Gama),P.1.* (Gama),VOC/VOI,5
1706,2021-05-01,Mai 2021,Nordeste,Ceará,FIOCRUZ,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,17
1707,2021-05-01,Mai 2021,Nordeste,Ceará,FIOCRUZ,P.1.7 (Gama),P.1.7 (Gama),VOC/VOI,7
1708,2021-05-01,Mai 2021,Nordeste,Ceará,FIOCRUZ,P.5,Outras,Não VOC/VOI,1
1709,2021-05-01,Mai 2021,Nordeste,Ceará,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,8
1710,2021-05-01,Mai 2021,Nordeste,Ceará,Outros,P.1.10 (Gama),P.1.* (Gama),VOC/VOI,6
1711,2021-05-01,Mai 2021,Nordeste,Ceará,Outros,P.1.7 (Gama),P.1.7 (Gama),VOC/VOI,3
1712,2021-05-01,Mai 2021,Nordeste,Maranhão,FIOCRUZ,AY.6 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,8
1713,2021-05-01,Mai 2021,Nordeste,Maranhão,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,29
1714,2021-05-01,Mai 2021,Nordeste,Maranhão,FIOCRUZ,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,1
1715,2021-05-01,Mai 2021,Nordeste,Maranhão,FIOCRUZ,P.1.7 (Gama),P.1.7 (Gama),VOC/VOI,13
1716,2021-05-01,Mai 2021,Nordeste,Maranhão,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,3
1717,2021-05-01,Mai 2021,Nordeste,Maranhão,Outros,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,1
1718,2021-05-01,Mai 2021,Nordeste,Maranhão,Outros,P.1.7 (Gama),P.1.7 (Gama),VOC/VOI,1
1719,2021-05-01,Mai 2021,Nordeste,Paraíba,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,79
1720,2021-05-01,Mai 2021,Nordeste,Paraíba,FIOCRUZ,P.1.12 (Gama),P.1.* (Gama),VOC/VOI,1
1721,2021-05-01,Mai 2021,Nordeste,Paraíba,FIOCRUZ,P.1.4 (Gama),P.1.4 (Gama),VOC/VOI,1
1722,2021-05-01,Mai 2021,Nordeste,Paraíba,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,5
1723,2021-05-01,Mai 2021,Nordeste,Pernambuco,FIOCRUZ,B.1.1.7 (Alfa),Outras,VOC/VOI,2
1724,2021-05-01,Mai 2021,Nordeste,Pernambuco,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,130
1725,2021-05-01,Mai 2021,Nordeste,Pernambuco,FIOCRUZ,P.1.12 (Gama),P.1.* (Gama),VOC/VOI,2
1726,2021-05-01,Mai 2021,Nordeste,Pernambuco,FIOCRUZ,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,3
1727,2021-05-01,Mai 2021,Nordeste,Pernambuco,FIOCRUZ,P.1.15 (Gama),P.1.* (Gama),VOC/VOI,2
1728,2021-05-01,Mai 2021,Nordeste,Pernambuco,FIOCRUZ,P.1.7 (Gama),P.1.7 (Gama),VOC/VOI,1
1729,2021-05-01,Mai 2021,Nordeste,Pernambuco,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,13
1730,2021-05-01,Mai 2021,Nordeste,Pernambuco,Outros,P.1.10 (Gama),P.1.* (Gama),VOC/VOI,1
1731,2021-05-01,Mai 2021,Nordeste,Pernambuco,Outros,P.1.15 (Gama),P.1.* (Gama),VOC/VOI,1
1732,2021-05-01,Mai 2021,Nordeste,Piauí,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,30
1733,2021-05-01,Mai 2021,Nordeste,Piauí,FIOCRUZ,P.1.12 (Gama),P.1.* (Gama),VOC/VOI,1
1734,2021-05-01,Mai 2021,Nordeste,Piauí,FIOCRUZ,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,2
1735,2021-05-01,Mai 2021,Nordeste,Piauí,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,13
1736,2021-05-01,Mai 2021,Nordeste,Piauí,Outros,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,2
1737,2021-05-01,Mai 2021,Nordeste,Rio Grande do Norte,FIOCRUZ,AY.99.2 (Delta),AY.99.2 (Delta),VOC/VOI,1
1738,2021-05-01,Mai 2021,Nordeste,Rio Grande do Norte,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,71
1739,2021-05-01,Mai 2021,Nordeste,Rio Grande do Norte,FIOCRUZ,P.1.12 (Gama),P.1.* (Gama),VOC/VOI,4
1740,2021-05-01,Mai 2021,Nordeste,Rio Grande do Norte,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,6
1741,2021-05-01,Mai 2021,Nordeste,Rio Grande do Norte,Outros,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,1
1742,2021-05-01,Mai 2021,Nordeste,Sergipe,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,14
1743,2021-05-01,Mai 2021,Nordeste,Sergipe,FIOCRUZ,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,1
1744,2021-05-01,Mai 2021,Nordeste,Sergipe,FIOCRUZ,P.4,Outras,Não VOC/VOI,1
1745,2021-05-01,Mai 2021,Nordeste,Sergipe,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,1
1746,2021-05-01,Mai 2021,Norte,Acre,Outros,C.37 (Lambda),Outras,VOC/VOI,7
1747,2021-05-01,Mai 2021,Norte,Acre,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,26
1748,2021-05-01,Mai 2021,Norte,Acre,Outros,P.1.13 (Gama),P.1.* (Gama),VOC/VOI,1
1749,2021-05-01,Mai 2021,Norte,Amazonas,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,113
1750,2021-05-01,Mai 2021,Norte,Amazonas,FIOCRUZ,P.1.12 (Gama),P.1.* (Gama),VOC/VOI,1
1751,2021-05-01,Mai 2021,Norte,Amazonas,FIOCRUZ,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,1
1752,2021-05-01,Mai 2021,Norte,Amazonas,FIOCRUZ,P.1.3 (Gama),P.1.* (Gama),VOC/VOI,24
1753,2021-05-01,Mai 2021,Norte,Amazonas,FIOCRUZ,P.1.4 (Gama),P.1.4 (Gama),VOC/VOI,69
1754,2021-05-01,Mai 2021,Norte,Amazonas,FIOCRUZ,P.1.5 (Gama),P.1.* (Gama),VOC/VOI,4
1755,2021-05-01,Mai 2021,Norte,Amazonas,FIOCRUZ,P.1.6 (Gama),P.1.* (Gama),VOC/VOI,73
1756,2021-05-01,Mai 2021,Norte,Amazonas,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,3
1757,2021-05-01,Mai 2021,Norte,Amazonas,Outros,P.1.16 (Gama),P.1.* (Gama),VOC/VOI,1
1758,2021-05-01,Mai 2021,Norte,Pará,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,17
1759,2021-05-01,Mai 2021,Norte,Pará,FIOCRUZ,P.1.7 (Gama),P.1.7 (Gama),VOC/VOI,2
1760,2021-05-01,Mai 2021,Norte,Pará,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,41
1761,2021-05-01,Mai 2021,Norte,Roraima,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,36
1762,2021-05-01,Mai 2021,Norte,Roraima,FIOCRUZ,P.1.12 (Gama),P.1.* (Gama),VOC/VOI,1
1763,2021-05-01,Mai 2021,Norte,Roraima,FIOCRUZ,P.1.6 (Gama),P.1.* (Gama),VOC/VOI,5
1764,2021-05-01,Mai 2021,Norte,Roraima,FIOCRUZ,P.1.7 (Gama),P.1.7 (Gama),VOC/VOI,2
1765,2021-05-01,Mai 2021,Norte,Tocantins,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,4
1766,2021-05-01,Mai 2021,Norte,Tocantins,FIOCRUZ,P.1.7 (Gama),P.1.7 (Gama),VOC/VOI,3
1767,2021-05-01,Mai 2021,Norte,Tocantins,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,34
1768,2021-05-01,Mai 2021,Norte,Tocantins,Outros,P.1.7 (Gama),P.1.7 (Gama),VOC/VOI,11
